,census_tract,population_25_and_over,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,"Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),"Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree",Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher,Estimate!!Total!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,estimate_total_age_by_educational_attainment_population_25_years_and_over_less_than_9th_grade_percentage_total,estimate_total_age_by_educational_attainment_population_25_years_and_over_9th_to_12th_grade_no_diploma_percentage_total,estimate_total_age_by_educational_attainment_population_25_years_and_over_high_school_graduate_(includes_equivalency)_percentage_total,estimate_total_age_by_educational_attainment_population_25_years_and_over_some_college_no_degree_percentage_total,estimate_total_age_by_educational_attainment_population_25_years_and_over_associate's_degree_percentage_total,estimate_total_age_by_educational_attainment_population_25_years_and_over_bachelor's_degree_percentage_total,estimate_total_age_by_educational_attainment_population_25_years_and_over_graduate_or_professional_degree_percentage_total,estimate_total_age_by_educational_attainment_population_25_years_and_over_high_school_graduate_or_higher_percentage_total,estimate_total_age_by_educational_attainment_population_25_years_and_over_bachelor's_degree_or_higher_percentage_total
121,08005005624,1678,14,25,240,346,130,541,382,1639,923,0.00834326579261025,0.014898688915375448,0.1430274135876043,0.2061978545887962,0.07747318235995232,0.3224076281287247,0.22765196662693682,0.9767580452920143,0.5500595947556615
122,08005005625,2925,9,71,545,570,178,922,630,2845,1552,0.003076923076923077,0.024273504273504273,0.18632478632478633,0.19487179487179487,0.060854700854700856,0.3152136752136752,0.2153846153846154,0.9726495726495726,0.5305982905982906
123,08005005626,2832,0,27,520,652,126,1047,460,2805,1507,0.0,0.009533898305084746,0.18361581920903955,0.23022598870056496,0.04449152542372881,0.3697033898305085,0.16242937853107345,0.9904661016949152,0.532132768361582
124,08005005627,3429,0,65,307,489,266,1407,895,3364,2302,0.0,0.018955963837853602,0.08953047535724701,0.1426071741032371,0.07757363662875474,0.410323709536308,0.26100904053659957,0.9810440361621464,0.6713327500729076
125,08005005628,4257,61,143,633,831,285,1599,705,4053,2304,0.01432933991073526,0.03359173126614987,0.14869626497533475,0.1952078928823115,0.06694855532064835,0.37561663143058494,0.16560958421423538,0.9520789288231148,0.5412262156448203
126,08005005629,1749,16,7,65,123,102,756,680,1726,1436,0.009148084619782733,0.004002287021154946,0.037164093767867355,0.07032590051457976,0.058319039451114926,0.4322469982847341,0.38879359634076616,0.9868496283590623,0.8210405946255003
127,08005005630,3914,0,34,518,835,274,1502,751,3880,2253,0.0,0.008686765457332652,0.13234542667347982,0.2133367399080225,0.07000510986203373,0.3837506387327542,0.1918753193663771,0.9913132345426674,0.5756259580991313
128,08005005631,2568,15,33,196,346,201,1223,554,2520,1777,0.005841121495327103,0.012850467289719626,0.0763239875389408,0.13473520249221183,0.07827102803738317,0.4762461059190031,0.21573208722741433,0.9813084112149533,0.6919781931464174
129,08005005632,2163,10,37,310,239,118,939,510,2116,1449,0.004623208506703652,0.017105871474803514,0.14331946370781323,0.11049468331021729,0.0545538603791031,0.43411927877947293,0.23578363384188628,0.9782709200184928,0.6699029126213593
130,08005005633,2575,0,17,314,479,120,979,666,2558,1645,0.0,0.006601941747572815,0.12194174757281553,0.18601941747572814,0.04660194174757282,0.38019417475728157,0.25864077669902913,0.9933980582524272,0.6388349514563106
131,08005005634,2465,3,41,445,402,148,958,468,2421,1426,0.0012170385395537525,0.01663286004056795,0.18052738336713997,0.16308316430020284,0.06004056795131846,0.38864097363083167,0.1898580121703854,0.9821501014198782,0.5784989858012171
132,08005005635,3662,16,26,541,594,277,1320,888,3620,2208,0.004369197160021846,0.0070999453850355,0.14773347897323866,0.16220644456581104,0.0756417258328782,0.3604587657018023,0.24249044238121245,0.9885308574549426,0.6029492080830148
133,08005005636,1194,0,0,37,119,25,444,569,1194,1013,0.0,0.0,0.03098827470686767,0.09966499162479062,0.020938023450586266,0.37185929648241206,0.4765494137353434,1.0,0.8484087102177554
134,08005005701,1244,58,89,190,289,87,335,196,1097,531,0.04662379421221865,0.07154340836012862,0.1527331189710611,0.23231511254019294,0.06993569131832797,0.2692926045016077,0.15755627009646303,0.8818327974276527,0.42684887459807075
135,08005005702,1669,0,101,322,244,64,605,333,1568,938,0.0,0.06051527860994608,0.19292989814260036,0.14619532654284004,0.03834631515877771,0.36249251048532055,0.19952067106051527,0.9394847213900539,0.5620131815458358
136,08005005800,2177,22,49,279,278,75,917,557,2106,1474,0.010105649977032614,0.022508038585209004,0.1281580156178227,0.12769866789159393,0.034451079467156635,0.4212218649517685,0.25585668350941665,0.9673863114377583,0.6770785484611851
137,08005005951,3721,55,125,1109,864,208,847,513,3541,1360,0.014780972856758936,0.03359312012899758,0.2980381617844665,0.23219564633163128,0.05589895189465197,0.22762698199408762,0.13786616500940607,0.9516259070142434,0.36549314700349367
138,08005005952,2731,60,36,323,394,144,1129,645,2635,1774,0.021969974368363236,0.013181984621017943,0.11827169534968876,0.14426949835225192,0.05272793848407177,0.4134016843647016,0.2361772244599048,0.9648480410106188,0.6495789088246063
139,08005006000,2140,63,90,498,444,121,618,306,1987,924,0.029439252336448597,0.04205607476635514,0.23271028037383176,0.20747663551401868,0.05654205607476635,0.288785046728972,0.14299065420560747,0.9285046728971963,0.43177570093457945
140,08005006100,2698,56,111,815,518,219,793,186,2531,979,0.020756115641215715,0.041141586360266866,0.30207561156412155,0.19199406968124536,0.08117123795404003,0.2939214232765011,0.06893995552260934,0.9381022979985174,0.36286137879911046
141,08005006200,2688,36,167,549,550,102,886,398,2485,1284,0.013392857142857142,0.06212797619047619,0.20424107142857142,0.20461309523809523,0.03794642857142857,0.32961309523809523,0.1480654761904762,0.9244791666666666,0.47767857142857145
142,08005006300,2175,48,113,419,643,131,477,344,2014,821,0.022068965517241378,0.051954022988505745,0.19264367816091954,0.29563218390804596,0.06022988505747127,0.2193103448275862,0.15816091954022987,0.9259770114942528,0.3774712643678161
143,08005006400,2284,37,162,699,399,331,489,167,2085,656,0.016199649737302976,0.07092819614711034,0.30604203152364273,0.17469352014010509,0.14492119089316988,0.21409807355516638,0.07311733800350263,0.9128721541155866,0.287215411558669
144,08005006501,1697,0,58,268,332,52,698,289,1639,987,0.0,0.03417796110783736,0.15792575132586917,0.19563936358279316,0.030642309958750738,0.41131408367707717,0.17030053034767237,0.9658220388921627,0.5816146140247496
145,08005006502,2669,55,128,585,658,235,707,301,2486,1008,0.020606968902210566,0.04795803671787186,0.21918321468714874,0.24653428250281004,0.08804795803671787,0.26489321843387037,0.11277632071937055,0.9314349943799176,0.3776695391532409
146,08005006601,4258,229,209,651,1089,525,952,603,3820,1555,0.05378111789572569,0.04908407703147017,0.15288868013151716,0.255753875058713,0.12329732268670737,0.2235791451385627,0.1416157820573039,0.8971348050728042,0.3651949271958666
147,08005006603,2191,11,109,445,462,146,637,381,2071,1018,0.005020538566864446,0.04974897307165678,0.2031036056595162,0.2108626198083067,0.06663623916020082,0.29073482428115016,0.1738931994523049,0.9452304883614788,0.464628023733455
148,08005006604,3329,78,207,830,786,264,514,650,3044,1164,0.023430459597476718,0.06218083508561129,0.2493241213577651,0.23610693902072694,0.0793030940222289,0.15440072093721838,0.19525382997897267,0.914388705316912,0.3496545509161911
149,08005006704,3181,0,0,115,236,11,1571,1248,3181,2819,0.0,0.0,0.03615215341087708,0.07419050613014776,0.0034580320653882428,0.49386985224772084,0.39232945614586606,1.0,0.886199308393587
150,08005006705,1470,16,0,50,142,40,665,557,1454,1222,0.010884353741496598,0.0,0.034013605442176874,0.09659863945578231,0.027210884353741496,0.4523809523809524,0.37891156462585035,0.9891156462585035,0.8312925170068027
151,08005006706,3925,0,0,368,519,155,1811,1072,3925,2883,0.0,0.0,0.0937579617834395,0.13222929936305733,0.03949044585987261,0.4614012738853503,0.27312101910828024,1.0,0.7345222929936306
152,08005006707,3432,16,42,339,794,446,1167,628,3374,1795,0.004662004662004662,0.012237762237762238,0.09877622377622378,0.23135198135198135,0.12995337995337997,0.34003496503496505,0.18298368298368298,0.9831002331002331,0.5230186480186481
153,08005006708,3646,11,8,434,444,161,1390,1198,3627,2588,0.0030170049369171695,0.0021941854086670325,0.11903455842018651,0.12177729018102029,0.04415798134942402,0.38123971475589685,0.3285792649478881,0.9947888096544159,0.7098189797037849
154,08005006709,3743,33,5,233,729,189,1258,1296,3705,2554,0.008816457387122629,0.0013358268768367619,0.06224953246059311,0.1947635586427999,0.0504942559444296,0.3360940422121293,0.3462463264760887,0.9898477157360406,0.682340368688218
155,08005006711,2918,17,50,171,331,316,1290,743,2851,2033,0.005825908156271419,0.017135023989033583,0.05860178204249486,0.11343385880740232,0.10829335161069226,0.4420836189170665,0.2546264564770391,0.977039067854695,0.6967100753941056
156,08005006712,977,0,5,31,65,62,482,332,972,814,0.0,0.00511770726714432,0.03172978505629478,0.06653019447287616,0.06345957011258956,0.49334698055271237,0.3398157625383828,0.9948822927328557,0.8331627430910952
157,08005006713,1384,36,17,252,104,23,559,393,1331,952,0.02601156069364162,0.012283236994219654,0.18208092485549132,0.07514450867052024,0.016618497109826588,0.40390173410404623,0.28395953757225434,0.9617052023121387,0.6878612716763006
158,08005006808,3640,0,36,158,267,149,1482,1548,3604,3030,0.0,0.00989010989010989,0.043406593406593405,0.07335164835164835,0.040934065934065934,0.40714285714285714,0.42527472527472526,0.9901098901098901,0.8324175824175825
159,08005006815,3124,42,66,286,530,285,1155,760,3016,1915,0.013444302176696543,0.02112676056338028,0.09154929577464789,0.16965428937259924,0.0912291933418694,0.36971830985915494,0.24327784891165172,0.9654289372599232,0.6129961587708067
160,08005006854,1939,0,41,197,346,135,768,452,1898,1220,0.0,0.021144920061887573,0.10159876224858175,0.1784424961320268,0.06962351727694688,0.3960804538421867,0.2331098504383703,0.9788550799381124,0.629190304280557
161,08005006857,1611,0,23,57,144,62,634,691,1588,1325,0.0,0.014276846679081317,0.035381750465549346,0.0893854748603352,0.038485412787088766,0.393544382371198,0.42892613283674735,0.9857231533209186,0.8224705152079453
162,08005006859,2578,0,0,244,400,91,1026,817,2578,1843,0.0,0.0,0.09464701318851823,0.1551590380139643,0.03529868114817688,0.39798293250581845,0.31691233514352213,1.0,0.7148952676493405
163,08005006860,1162,4,0,99,234,58,504,263,1158,767,0.0034423407917383822,0.0,0.08519793459552495,0.20137693631669534,0.04991394148020654,0.43373493975903615,0.22633390705679862,0.9965576592082617,0.6600688468158348
164,08005006861,2474,33,2,190,296,161,947,845,2439,1792,0.01333872271624899,0.0008084074373484236,0.07679870654810024,0.1196443007275667,0.0650767987065481,0.3827809215844786,0.341552142279709,0.9858528698464026,0.7243330638641875
165,08005006862,1116,21,13,106,119,61,437,359,1082,796,0.01881720430107527,0.011648745519713262,0.09498207885304659,0.10663082437275985,0.05465949820788531,0.39157706093189965,0.3216845878136201,0.9695340501792115,0.7132616487455197
166,08005006863,3697,39,100,632,824,226,972,904,3558,1876,0.010549093859886394,0.027048958615093318,0.17094941844738978,0.22288341898836894,0.0611306464701109,0.26291587773870706,0.2445225858804436,0.9624019475250203,0.5074384636191507
167,08005006864,2841,52,291,522,534,198,643,601,2498,1244,0.018303414290742698,0.10242872228088701,0.18373812038014783,0.18796198521647306,0.06969376979936642,0.22632875747976064,0.2115452305526223,0.8792678634283703,0.437873988032383
168,08005007101,4019,52,177,1401,1123,459,584,223,3790,807,0.012938541925852202,0.04404080617068923,0.3485941776561334,0.27942274197561584,0.11420751430704155,0.14530977855187857,0.05548643941278925,0.9430206519034585,0.20079621796466782
169,08005007103,1189,11,133,303,242,86,300,114,1045,414,0.009251471825063078,0.1118587047939445,0.25483599663582845,0.20353238015138772,0.07232968881412952,0.2523128679562658,0.095878889823381,0.8788898233809924,0.3481917577796468
170,08005007106,3912,41,44,490,949,443,1116,829,3827,1945,0.010480572597137014,0.011247443762781187,0.1252556237218814,0.24258691206543967,0.11324130879345604,0.2852760736196319,0.2119120654396728,0.9782719836400818,0.4971881390593047
171,08005007108,1710,24,61,437,441,127,418,202,1625,620,0.014035087719298246,0.03567251461988304,0.25555555555555554,0.2578947368421053,0.07426900584795322,0.24444444444444444,0.11812865497076024,0.9502923976608187,0.36257309941520466
172,08005007109,1533,110,59,239,342,179,423,181,1364,604,0.07175472928897586,0.038486627527723416,0.15590345727332028,0.22309197651663404,0.11676451402478799,0.2759295499021526,0.11806914546640573,0.8897586431833007,0.39399869536855836
173,08005007110,3825,75,114,839,1133,547,772,345,3636,1117,0.0196078431372549,0.02980392156862745,0.21934640522875817,0.2962091503267974,0.14300653594771243,0.20183006535947712,0.09019607843137255,0.9505882352941176,0.2920261437908497
174,08005007111,771,70,11,274,297,63,17,39,690,56,0.0907911802853437,0.014267185473411154,0.3553826199740597,0.3852140077821012,0.08171206225680934,0.02204928664072633,0.05058365758754864,0.8949416342412452,0.07263294422827497
175,08005007112,4442,112,417,716,631,482,1121,963,3913,2084,0.025213867627194957,0.09387663214768123,0.16118865375956776,0.14205312922107158,0.10850968032417829,0.25236380009004955,0.21679423683025664,0.8809095002251238,0.46915803692030617
176,08005007113,3068,0,27,232,516,379,1087,827,3041,1914,0.0,0.008800521512385919,0.07561929595827901,0.1681877444589309,0.12353324641460235,0.3543024771838331,0.2695567144719687,0.991199478487614,0.6238591916558018
177,08005007201,2290,357,238,639,546,178,256,76,1695,332,0.15589519650655023,0.10393013100436681,0.2790393013100437,0.23842794759825328,0.0777292576419214,0.11179039301310044,0.03318777292576419,0.740174672489083,0.14497816593886462
178,08005007202,2508,390,254,929,381,148,226,180,1864,406,0.15550239234449761,0.10127591706539076,0.370414673046252,0.1519138755980861,0.05901116427432217,0.09011164274322168,0.07177033492822966,0.7432216905901117,0.16188197767145135
179,08005007301,1691,45,100,563,267,146,277,293,1546,570,0.026611472501478415,0.05913660555884092,0.3329390892962744,0.15789473684210525,0.08633944411590774,0.16380839739798936,0.1732702542874039,0.9142519219396806,0.33707865168539325
180,08005007302,3121,546,351,1104,613,285,199,23,2224,222,0.174943928228132,0.112463953860942,0.3537327779557834,0.19641140660044856,0.09131688561358539,0.0637616148670298,0.007369432874078821,0.712592117910926,0.07113104774110862
181,08005007400,3354,444,363,1092,502,403,427,123,2547,550,0.13237924865831843,0.10822898032200358,0.32558139534883723,0.14967203339296362,0.12015503875968993,0.12731067382230174,0.03667262969588551,0.759391771019678,0.16398330351818724
182,08005007500,1716,193,138,695,290,104,197,99,1385,296,0.11247086247086246,0.08041958041958042,0.40501165501165504,0.168997668997669,0.06060606060606061,0.1148018648018648,0.057692307692307696,0.8071095571095571,0.17249417249417248
183,08005007600,2286,369,162,700,513,162,255,125,1755,380,0.16141732283464566,0.07086614173228346,0.30621172353455817,0.22440944881889763,0.07086614173228346,0.1115485564304462,0.05468066491688539,0.7677165354330708,0.1662292213473316
