"GEO_ID","NAME","B25024_001E","B25024_001EA","B25024_001M","B25024_001MA","B25024_002E","B25024_002EA","B25024_002M","B25024_002MA","B25024_003E","B25024_003M","B25024_003MA","B25024_003EA","B25024_004E","B25024_004M","B25024_004MA","B25024_004EA","B25024_005E","B25024_005EA","B25024_005M","B25024_005MA","B25024_006E","B25024_006EA","B25024_006M","B25024_006MA","B25024_007E","B25024_007M","B25024_007MA","B25024_007EA","B25024_008E","B25024_008M","B25024_008MA","B25024_008EA","B25024_009E","B25024_009M","B25024_009MA","B25024_009EA","B25024_010E","B25024_010EA","B25024_010M","B25024_010MA","B25024_011E","B25024_011EA","B25024_011M","B25024_011MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!1, detached","Annotation of Estimate!!Total:!!1, detached","Margin of Error!!Total:!!1, detached","Annotation of Margin of Error!!Total:!!1, detached","Estimate!!Total:!!1, attached","Margin of Error!!Total:!!1, attached","Annotation of Margin of Error!!Total:!!1, attached","Annotation of Estimate!!Total:!!1, attached","Estimate!!Total:!!2","Margin of Error!!Total:!!2","Annotation of Margin of Error!!Total:!!2","Annotation of Estimate!!Total:!!2","Estimate!!Total:!!3 or 4","Annotation of Estimate!!Total:!!3 or 4","Margin of Error!!Total:!!3 or 4","Annotation of Margin of Error!!Total:!!3 or 4","Estimate!!Total:!!5 to 9","Annotation of Estimate!!Total:!!5 to 9","Margin of Error!!Total:!!5 to 9","Annotation of Margin of Error!!Total:!!5 to 9","Estimate!!Total:!!10 to 19","Margin of Error!!Total:!!10 to 19","Annotation of Margin of Error!!Total:!!10 to 19","Annotation of Estimate!!Total:!!10 to 19","Estimate!!Total:!!20 to 49","Margin of Error!!Total:!!20 to 49","Annotation of Margin of Error!!Total:!!20 to 49","Annotation of Estimate!!Total:!!20 to 49","Estimate!!Total:!!50 or more","Margin of Error!!Total:!!50 or more","Annotation of Margin of Error!!Total:!!50 or more","Annotation of Estimate!!Total:!!50 or more","Estimate!!Total:!!Mobile home","Annotation of Estimate!!Total:!!Mobile home","Margin of Error!!Total:!!Mobile home","Annotation of Margin of Error!!Total:!!Mobile home","Estimate!!Total:!!Boat, RV, van, etc.","Annotation of Estimate!!Total:!!Boat, RV, van, etc.","Margin of Error!!Total:!!Boat, RV, van, etc.","Annotation of Margin of Error!!Total:!!Boat, RV, van, etc.",
"1400000US08031001302","Census Tract 13.02, Denver County, Colorado","1524","null","301","null","1262","null","320","null","55","64","null","null","0","13","null","null","32","null","49","null","24","null","38","null","0","13","null","null","85","83","null","null","0","13","null","null","66","null","61","null","0","null","13","null",
"1400000US08031001401","Census Tract 14.01, Denver County, Colorado","2307","null","200","null","1214","null","164","null","30","32","null","null","56","52","null","null","86","null","96","null","181","null","106","null","87","65","null","null","158","101","null","null","495","181","null","null","0","null","18","null","0","null","18","null",
"1400000US08031001402","Census Tract 14.02, Denver County, Colorado","1634","null","232","null","1400","null","235","null","14","18","null","null","0","13","null","null","17","null","27","null","0","null","13","null","32","35","null","null","79","57","null","null","92","73","null","null","0","null","13","null","0","null","13","null",
"1400000US08031001403","Census Tract 14.03, Denver County, Colorado","1766","null","206","null","830","null","191","null","62","46","null","null","58","62","null","null","99","null","104","null","0","null","13","null","49","48","null","null","78","54","null","null","570","129","null","null","20","null","24","null","0","null","13","null",
"1400000US08031001500","Census Tract 15, Denver County, Colorado","1438","null","192","null","986","null","170","null","22","19","null","null","0","13","null","null","64","null","67","null","18","null","21","null","37","35","null","null","193","109","null","null","75","45","null","null","43","null","60","null","0","null","13","null",
"1400000US08031001601","Census Tract 16.01, Denver County, Colorado","1663","null","266","null","103","null","96","null","234","140","null","null","62","97","null","null","0","null","13","null","204","null","215","null","42","61","null","null","207","144","null","null","760","200","null","null","51","null","26","null","0","null","13","null",
"1400000US08031001602","Census Tract 16.02, Denver County, Colorado","2776","null","285","null","102","null","94","null","0","13","null","null","0","13","null","null","0","null","13","null","31","null","51","null","0","13","null","null","412","180","null","null","2231","331","null","null","0","null","13","null","0","null","13","null",
"1400000US08031001603","Census Tract 16.03, Denver County, Colorado","3245","null","446","null","192","null","55","null","331","170","null","null","137","113","null","null","35","null","40","null","164","null","154","null","41","64","null","null","216","150","null","null","2116","391","null","null","13","null","20","null","0","null","18","null",
"1400000US08031001703","Census Tract 17.03, Denver County, Colorado","2345","null","282","null","0","null","13","null","24","33","null","null","0","13","null","null","0","null","13","null","0","null","13","null","65","65","null","null","423","197","null","null","1833","278","null","null","0","null","13","null","0","null","13","null",
"1400000US08031001704","Census Tract 17.04, Denver County, Colorado","1867","null","233","null","58","null","57","null","153","95","null","null","17","28","null","null","0","null","13","null","15","null","23","null","169","134","null","null","372","131","null","null","1083","213","null","null","0","null","13","null","0","null","13","null",
"1400000US08031001705","Census Tract 17.05, Denver County, Colorado","2819","null","229","null","21","null","33","null","29","36","null","null","0","13","null","null","0","null","13","null","0","null","13","null","75","108","null","null","178","100","null","null","2516","240","null","null","0","null","13","null","0","null","13","null",
"1400000US08031001706","Census Tract 17.06, Denver County, Colorado","1809","null","247","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","32","38","null","null","209","99","null","null","1544","262","null","null","24","null","41","null","0","null","13","null",
"1400000US08031001707","Census Tract 17.07, Denver County, Colorado","1739","null","251","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","17","28","null","null","53","61","null","null","1669","245","null","null","0","null","13","null","0","null","13","null",
"1400000US08031001800","Census Tract 18, Denver County, Colorado","2031","null","267","null","458","null","184","null","222","99","null","null","58","51","null","null","85","null","71","null","121","null","92","null","47","32","null","null","57","49","null","null","983","159","null","null","0","null","13","null","0","null","13","null",
"1400000US08031001901","Census Tract 19.01, Denver County, Colorado","1625","null","392","null","400","null","118","null","185","69","null","null","128","77","null","null","100","null","68","null","25","null","28","null","329","409","null","null","59","39","null","null","375","119","null","null","24","null","35","null","0","null","13","null",
"1400000US08031002000","Census Tract 20, Denver County, Colorado","2016","null","199","null","28","null","23","null","118","157","null","null","0","13","null","null","0","null","13","null","53","null","39","null","59","38","null","null","212","73","null","null","1546","159","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002101","Census Tract 21.01, Denver County, Colorado","1693","null","214","null","500","null","150","null","431","188","null","null","256","193","null","null","77","null","73","null","79","null","75","null","18","28","null","null","56","52","null","null","276","146","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002102","Census Tract 21.02, Denver County, Colorado","1848","null","305","null","495","null","119","null","70","55","null","null","17","26","null","null","32","null","39","null","76","null","58","null","18","22","null","null","98","68","null","null","1021","313","null","null","21","null","34","null","0","null","13","null",
"1400000US08031002300","Census Tract 23, Denver County, Colorado","2315","null","290","null","1084","null","174","null","395","149","null","null","392","245","null","null","277","null","143","null","28","null","41","null","53","77","null","null","86","72","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002402","Census Tract 24.02, Denver County, Colorado","905","null","66","null","284","null","57","null","166","48","null","null","6","8","null","null","121","null","60","null","75","null","49","null","46","31","null","null","39","26","null","null","168","60","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002404","Census Tract 24.04, Denver County, Colorado","805","null","224","null","372","null","157","null","20","25","null","null","49","57","null","null","0","null","13","null","137","null","151","null","152","147","null","null","12","20","null","null","63","56","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002405","Census Tract 24.05, Denver County, Colorado","2719","null","295","null","234","null","137","null","154","113","null","null","85","98","null","null","53","null","62","null","51","null","65","null","49","42","null","null","227","127","null","null","1866","355","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002602","Census Tract 26.02, Denver County, Colorado","1913","null","221","null","83","null","48","null","79","36","null","null","33","49","null","null","79","null","44","null","77","null","52","null","188","100","null","null","637","187","null","null","737","170","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002603","Census Tract 26.03, Denver County, Colorado","1849","null","211","null","29","null","32","null","0","13","null","null","45","62","null","null","0","null","13","null","50","null","81","null","90","58","null","null","364","163","null","null","1271","230","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002604","Census Tract 26.04, Denver County, Colorado","1478","null","211","null","0","null","13","null","0","13","null","null","21","4","null","null","0","null","13","null","45","null","68","null","62","65","null","null","318","148","null","null","1032","252","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002704","Census Tract 27.04, Denver County, Colorado","1837","null","207","null","0","null","13","null","43","68","null","null","0","13","null","null","0","null","13","null","189","null","157","null","276","140","null","null","915","221","null","null","414","156","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002705","Census Tract 27.05, Denver County, Colorado","2126","null","297","null","161","null","174","null","27","23","null","null","0","13","null","null","15","null","24","null","197","null","213","null","241","141","null","null","995","189","null","null","471","141","null","null","0","null","13","null","19","null","30","null",
"1400000US08031002706","Census Tract 27.06, Denver County, Colorado","2433","null","188","null","11","null","24","null","10","21","null","null","0","13","null","null","76","null","106","null","93","null","81","null","188","121","null","null","698","167","null","null","1357","234","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002707","Census Tract 27.07, Denver County, Colorado","2180","null","260","null","221","null","113","null","47","50","null","null","15","26","null","null","158","null","116","null","120","null","67","null","433","189","null","null","484","148","null","null","702","213","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002708","Census Tract 27.08, Denver County, Colorado","2070","null","148","null","42","null","38","null","24","33","null","null","0","13","null","null","52","null","46","null","223","null","140","null","702","227","null","null","713","161","null","null","314","136","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002709","Census Tract 27.09, Denver County, Colorado","1842","null","337","null","79","null","48","null","69","64","null","null","27","33","null","null","98","null","64","null","207","null","114","null","544","167","null","null","724","336","null","null","94","95","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002801","Census Tract 28.01, Denver County, Colorado","1950","null","144","null","457","null","98","null","278","93","null","null","164","74","null","null","72","null","48","null","32","null","24","null","171","62","null","null","406","147","null","null","370","91","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002802","Census Tract 28.02, Denver County, Colorado","3090","null","283","null","772","null","143","null","229","161","null","null","45","42","null","null","116","null","76","null","167","null","114","null","605","246","null","null","931","264","null","null","225","111","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002804","Census Tract 28.04, Denver County, Colorado","1506","null","137","null","37","null","43","null","76","66","null","null","0","13","null","null","20","null","32","null","155","null","82","null","275","112","null","null","421","127","null","null","522","131","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002805","Census Tract 28.05, Denver County, Colorado","1980","null","217","null","303","null","127","null","40","39","null","null","107","142","null","null","52","null","46","null","103","null","88","null","300","110","null","null","396","117","null","null","679","199","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002901","Census Tract 29.01, Denver County, Colorado","2024","null","152","null","731","null","119","null","277","100","null","null","158","95","null","null","112","null","69","null","82","null","62","null","83","54","null","null","124","74","null","null","457","126","null","null","0","null","13","null","0","null","13","null",
"1400000US08031002902","Census Tract 29.02, Denver County, Colorado","2097","null","172","null","1355","null","129","null","391","127","null","null","75","46","null","null","9","null","14","null","107","null","62","null","152","81","null","null","8","12","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003002","Census Tract 30.02, Denver County, Colorado","1489","null","195","null","813","null","82","null","142","47","null","null","348","161","null","null","46","null","39","null","7","null","12","null","0","13","null","null","0","13","null","null","133","104","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003003","Census Tract 30.03, Denver County, Colorado","1111","null","162","null","816","null","158","null","11","12","null","null","0","13","null","null","5","null","8","null","21","null","36","null","23","27","null","null","81","43","null","null","154","72","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003004","Census Tract 30.04, Denver County, Colorado","2703","null","436","null","1776","null","417","null","111","71","null","null","83","73","null","null","76","null","50","null","56","null","64","null","108","67","null","null","297","205","null","null","177","103","null","null","19","null","32","null","0","null","18","null",
"1400000US08031003005","Census Tract 30.05, Denver County, Colorado","1416","null","221","null","821","null","186","null","251","108","null","null","0","13","null","null","84","null","79","null","110","null","162","null","37","39","null","null","11","17","null","null","102","54","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003006","Census Tract 30.06, Denver County, Colorado","1704","null","209","null","1022","null","200","null","256","107","null","null","199","132","null","null","150","null","128","null","28","null","43","null","7","13","null","null","29","47","null","null","0","13","null","null","13","null","23","null","0","null","13","null",
"1400000US08031003101","Census Tract 31.01, Denver County, Colorado","873","null","94","null","311","null","75","null","118","43","null","null","99","60","null","null","78","null","56","null","98","null","84","null","65","34","null","null","74","37","null","null","30","30","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003102","Census Tract 31.02, Denver County, Colorado","2460","null","221","null","272","null","103","null","231","146","null","null","35","42","null","null","126","null","104","null","254","null","105","null","269","95","null","null","712","201","null","null","561","161","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003202","Census Tract 32.02, Denver County, Colorado","2332","null","241","null","232","null","84","null","75","53","null","null","28","34","null","null","54","null","40","null","207","null","107","null","363","143","null","null","468","124","null","null","905","227","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003203","Census Tract 32.03, Denver County, Colorado","1458","null","177","null","1300","null","188","null","86","41","null","null","4","10","null","null","17","null","18","null","37","null","33","null","14","16","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003204","Census Tract 32.04, Denver County, Colorado","1375","null","183","null","71","null","43","null","45","38","null","null","45","3","null","null","214","null","108","null","125","null","71","null","324","199","null","null","312","128","null","null","239","89","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003205","Census Tract 32.05, Denver County, Colorado","2209","null","268","null","283","null","214","null","64","70","null","null","11","19","null","null","120","null","94","null","349","null","165","null","383","111","null","null","518","155","null","null","481","213","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003300","Census Tract 33, Denver County, Colorado","1503","null","134","null","1124","null","85","null","71","44","null","null","13","19","null","null","0","null","13","null","14","null","21","null","16","12","null","null","51","31","null","null","214","98","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003401","Census Tract 34.01, Denver County, Colorado","1542","null","141","null","788","null","116","null","183","93","null","null","36","32","null","null","0","null","13","null","0","null","13","null","56","46","null","null","73","51","null","null","406","87","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003402","Census Tract 34.02, Denver County, Colorado","1985","null","194","null","1857","null","203","null","9","14","null","null","18","21","null","null","27","null","43","null","15","null","17","null","15","16","null","null","44","31","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003501","Census Tract 35.01, Denver County, Colorado","1011","null","108","null","626","null","133","null","44","34","null","null","131","65","null","null","89","null","73","null","15","null","22","null","19","30","null","null","25","23","null","null","47","66","null","null","15","null","24","null","0","null","13","null",
"1400000US08031003502","Census Tract 35.02, Denver County, Colorado","1019","null","187","null","830","null","100","null","0","13","null","null","119","176","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","70","null","41","null","0","null","13","null",
"1400000US08031003601","Census Tract 36.01, Denver County, Colorado","1789","null","140","null","926","null","140","null","182","75","null","null","138","69","null","null","108","null","57","null","175","null","84","null","59","43","null","null","58","44","null","null","143","76","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003602","Census Tract 36.02, Denver County, Colorado","1849","null","160","null","1089","null","173","null","142","64","null","null","129","89","null","null","183","null","71","null","34","null","39","null","133","113","null","null","39","37","null","null","83","60","null","null","17","null","28","null","0","null","13","null",
"1400000US08031003603","Census Tract 36.03, Denver County, Colorado","1629","null","168","null","1152","null","152","null","239","115","null","null","81","71","null","null","9","null","14","null","73","null","53","null","20","22","null","null","44","40","null","null","11","18","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003701","Census Tract 37.01, Denver County, Colorado","2143","null","235","null","413","null","95","null","141","61","null","null","39","35","null","null","143","null","95","null","217","null","86","null","122","46","null","null","194","77","null","null","861","240","null","null","13","null","21","null","0","null","13","null",
"1400000US08031003702","Census Tract 37.02, Denver County, Colorado","3015","null","302","null","510","null","176","null","174","106","null","null","118","86","null","null","207","null","98","null","457","null","187","null","903","290","null","null","446","131","null","null","200","98","null","null","0","null","18","null","0","null","18","null",
"1400000US08031003703","Census Tract 37.03, Denver County, Colorado","1889","null","271","null","569","null","101","null","185","68","null","null","17","19","null","null","195","null","234","null","197","null","96","null","198","72","null","null","290","102","null","null","238","93","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003801","Census Tract 38.01, Denver County, Colorado","2577","null","327","null","205","null","126","null","205","78","null","null","37","46","null","null","47","null","43","null","12","null","24","null","64","79","null","null","278","145","null","null","1718","351","null","null","11","null","18","null","0","null","13","null",
"1400000US08031003802","Census Tract 38.02, Denver County, Colorado","2334","null","279","null","389","null","165","null","865","162","null","null","204","192","null","null","68","null","55","null","74","null","74","null","158","112","null","null","160","90","null","null","416","200","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003901","Census Tract 39.01, Denver County, Colorado","2952","null","327","null","1710","null","243","null","160","124","null","null","0","13","null","null","17","null","27","null","0","null","13","null","0","13","null","null","105","98","null","null","960","234","null","null","0","null","13","null","0","null","13","null",
"1400000US08031003902","Census Tract 39.02, Denver County, Colorado","1783","null","142","null","1730","null","155","null","0","13","null","null","0","13","null","null","39","null","56","null","0","null","13","null","0","13","null","null","0","13","null","null","14","18","null","null","0","null","13","null","0","null","13","null",
"1400000US08031004002","Census Tract 40.02, Denver County, Colorado","1406","null","132","null","1252","null","135","null","129","43","null","null","0","13","null","null","9","null","14","null","0","null","13","null","0","13","null","null","16","18","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08031004003","Census Tract 40.03, Denver County, Colorado","2159","null","338","null","1864","null","352","null","36","42","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","9","15","null","null","205","68","null","null","45","null","53","null","0","null","13","null",
"1400000US08031004004","Census Tract 40.04, Denver County, Colorado","873","null","82","null","518","null","61","null","109","43","null","null","17","19","null","null","111","null","71","null","47","null","33","null","10","11","null","null","33","29","null","null","28","25","null","null","0","null","13","null","0","null","13","null",
"1400000US08031004005","Census Tract 40.05, Denver County, Colorado","1910","null","265","null","333","null","68","null","37","22","null","null","6","11","null","null","90","null","44","null","37","null","37","null","391","265","null","null","269","109","null","null","747","150","null","null","0","null","13","null","0","null","13","null",
"1400000US08031004006","Census Tract 40.06, Denver County, Colorado","2276","null","262","null","1197","null","146","null","14","22","null","null","0","13","null","null","33","null","39","null","35","null","34","null","110","75","null","null","155","158","null","null","651","200","null","null","0","null","13","null","81","null","130","null",
"1400000US08031004101","Census Tract 41.01, Denver County, Colorado","2008","null","126","null","828","null","149","null","309","107","null","null","130","60","null","null","96","null","57","null","104","null","74","null","178","94","null","null","71","50","null","null","292","89","null","null","0","null","13","null","0","null","13","null",
"1400000US08031004102","Census Tract 41.02, Denver County, Colorado","1530","null","120","null","1046","null","121","null","155","68","null","null","186","87","null","null","72","null","61","null","5","null","8","null","0","13","null","null","0","13","null","null","35","37","null","null","31","null","38","null","0","null","13","null",
"1400000US08031004103","Census Tract 41.03, Denver County, Colorado","2391","null","303","null","2301","null","327","null","43","65","null","null","0","18","null","null","0","null","18","null","13","null","22","null","0","18","null","null","12","22","null","null","22","34","null","null","0","null","18","null","0","null","18","null",
"1400000US08031004104","Census Tract 41.04, Denver County, Colorado","2074","null","233","null","1857","null","229","null","99","57","null","null","0","18","null","null","18","null","28","null","10","null","17","null","16","19","null","null","74","71","null","null","0","18","null","null","0","null","18","null","0","null","18","null",
"1400000US08031004108","Census Tract 41.08, Denver County, Colorado","2675","null","216","null","1871","null","168","null","583","149","null","null","42","45","null","null","62","null","47","null","0","null","18","null","117","141","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null",
"1400000US08031004109","Census Tract 41.09, Denver County, Colorado","790","null","120","null","527","null","130","null","263","94","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08031004110","Census Tract 41.10, Denver County, Colorado","1044","null","114","null","659","null","88","null","242","115","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","108","75","null","null","24","36","null","null","11","null","18","null","0","null","18","null",
"1400000US08031004111","Census Tract 41.11, Denver County, Colorado","2389","null","173","null","1097","null","179","null","737","224","null","null","0","18","null","null","0","null","18","null","95","null","100","null","412","208","null","null","9","14","null","null","39","65","null","null","0","null","18","null","0","null","18","null",
"1400000US08031004112","Census Tract 41.12, Denver County, Colorado","2973","null","307","null","889","null","176","null","641","145","null","null","82","120","null","null","169","null","95","null","171","null","134","null","44","46","null","null","171","116","null","null","806","226","null","null","0","null","18","null","0","null","18","null",
"1400000US08031004113","Census Tract 41.13, Denver County, Colorado","684","null","128","null","273","null","79","null","171","73","null","null","0","13","null","null","6","null","11","null","97","null","118","null","83","61","null","null","54","59","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08031004201","Census Tract 42.01, Denver County, Colorado","2066","null","203","null","1675","null","219","null","85","44","null","null","21","24","null","null","42","null","51","null","58","null","37","null","78","44","null","null","85","59","null","null","0","13","null","null","22","null","35","null","0","null","13","null",
"1400000US08031004202","Census Tract 42.02, Denver County, Colorado","1712","null","156","null","1446","null","135","null","39","35","null","null","0","13","null","null","11","null","17","null","18","null","26","null","55","39","null","null","0","13","null","null","48","53","null","null","95","null","88","null","0","null","13","null",
"1400000US08031004302","Census Tract 43.02, Denver County, Colorado","1255","null","167","null","931","null","149","null","99","38","null","null","49","39","null","null","31","null","26","null","132","null","75","null","0","13","null","null","0","13","null","null","0","13","null","null","13","null","21","null","0","null","13","null",
"1400000US08031004303","Census Tract 43.03, Denver County, Colorado","1547","null","113","null","1503","null","110","null","27","35","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","17","27","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08031004306","Census Tract 43.06, Denver County, Colorado","2410","null","179","null","1466","null","161","null","170","94","null","null","0","18","null","null","0","null","18","null","54","null","51","null","29","36","null","null","73","59","null","null","618","204","null","null","0","null","18","null","0","null","18","null",
"1400000US08031004307","Census Tract 43.07, Denver County, Colorado","1236","null","250","null","459","null","154","null","50","49","null","null","210","217","null","null","0","null","13","null","0","null","13","null","137","72","null","null","240","88","null","null","140","70","null","null","0","null","13","null","0","null","13","null",
"1400000US08031004308","Census Tract 43.08, Denver County, Colorado","2478","null","189","null","348","null","155","null","139","59","null","null","20","31","null","null","0","null","13","null","31","null","34","null","385","166","null","null","481","152","null","null","1039","226","null","null","35","null","40","null","0","null","13","null",
"1400000US08031004309","Census Tract 43.09, Denver County, Colorado","2053","null","352","null","827","null","161","null","586","248","null","null","54","71","null","null","202","null","214","null","0","null","13","null","109","104","null","null","60","63","null","null","215","101","null","null","0","null","13","null","0","null","13","null",
"1400000US08031004310","Census Tract 43.10, Denver County, Colorado","1132","null","169","null","1132","null","169","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08031004403","Census Tract 44.03, Denver County, Colorado","2208","null","264","null","1556","null","260","null","56","38","null","null","0","13","null","null","93","null","91","null","0","null","13","null","20","32","null","null","15","19","null","null","458","171","null","null","10","null","15","null","0","null","13","null",
"1400000US08031004404","Census Tract 44.04, Denver County, Colorado","2574","null","130","null","935","null","171","null","80","63","null","null","261","149","null","null","130","null","125","null","79","null","51","null","529","214","null","null","408","166","null","null","152","109","null","null","0","null","18","null","0","null","18","null",
"1400000US08031004406","Census Tract 44.06, Denver County, Colorado","1997","null","363","null","995","null","151","null","224","86","null","null","0","13","null","null","60","null","57","null","108","null","99","null","47","37","null","null","62","47","null","null","501","338","null","null","0","null","13","null","0","null","13","null",
"1400000US08031004407","Census Tract 44.07, Denver County, Colorado","2655","null","392","null","751","null","248","null","329","152","null","null","0","18","null","null","0","null","18","null","311","null","187","null","677","275","null","null","379","203","null","null","208","119","null","null","0","null","18","null","0","null","18","null",
"1400000US08031004503","Census Tract 45.03, Denver County, Colorado","1504","null","187","null","813","null","188","null","95","61","null","null","142","83","null","null","111","null","81","null","19","null","24","null","142","105","null","null","33","49","null","null","67","41","null","null","82","null","51","null","0","null","18","null",
"1400000US08031004504","Census Tract 45.04, Denver County, Colorado","1343","null","143","null","886","null","137","null","81","51","null","null","233","111","null","null","72","null","56","null","16","null","26","null","0","13","null","null","18","29","null","null","0","13","null","null","11","null","17","null","26","null","42","null",
"1400000US08031004505","Census Tract 45.05, Denver County, Colorado","1423","null","180","null","647","null","113","null","149","109","null","null","391","172","null","null","68","null","61","null","10","null","16","null","37","32","null","null","66","58","null","null","55","46","null","null","0","null","18","null","0","null","18","null",
"1400000US08031004506","Census Tract 45.06, Denver County, Colorado","1132","null","84","null","610","null","108","null","90","36","null","null","106","62","null","null","62","null","44","null","119","null","59","null","104","48","null","null","26","28","null","null","15","21","null","null","0","null","13","null","0","null","13","null",
"1400000US08031004601","Census Tract 46.01, Denver County, Colorado","2019","null","211","null","1937","null","215","null","12","19","null","null","0","18","null","null","0","null","18","null","21","null","23","null","0","18","null","null","0","18","null","null","19","35","null","null","30","null","42","null","0","null","18","null",
"1400000US08031004602","Census Tract 46.02, Denver County, Colorado","2357","null","180","null","1445","null","228","null","34","45","null","null","63","69","null","null","47","null","47","null","69","null","73","null","171","121","null","null","421","164","null","null","107","89","null","null","0","null","18","null","0","null","18","null",
"1400000US08031004603","Census Tract 46.03, Denver County, Colorado","1971","null","201","null","1896","null","206","null","0","18","null","null","0","18","null","null","7","null","12","null","0","null","18","null","35","42","null","null","33","39","null","null","0","18","null","null","0","null","18","null","0","null","18","null",
"1400000US08031004700","Census Tract 47, Denver County, Colorado","2439","null","276","null","1744","null","265","null","35","40","null","null","62","78","null","null","19","null","31","null","231","null","187","null","74","96","null","null","223","146","null","null","38","56","null","null","13","null","22","null","0","null","18","null",
"1400000US08031004801","Census Tract 48.01, Denver County, Colorado","1286","null","184","null","1278","null","184","null","0","13","null","null","8","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08031005001","Census Tract 50.01, Denver County, Colorado","1071","null","121","null","737","null","135","null","158","52","null","null","19","30","null","null","39","null","35","null","32","null","40","null","50","51","null","null","29","42","null","null","7","11","null","null","0","null","13","null","0","null","13","null",
"1400000US08031005003","Census Tract 50.03, Denver County, Colorado","1265","null","165","null","534","null","122","null","0","13","null","null","0","13","null","null","0","null","13","null","13","null","23","null","161","118","null","null","318","173","null","null","239","115","null","null","0","null","13","null","0","null","13","null",
"1400000US08031005004","Census Tract 50.04, Denver County, Colorado","2563","null","304","null","270","null","80","null","199","112","null","null","23","37","null","null","308","null","185","null","326","null","148","null","605","218","null","null","264","113","null","null","568","222","null","null","0","null","18","null","0","null","18","null",
"1400000US08031005102","Census Tract 51.02, Denver County, Colorado","1752","null","226","null","1417","null","168","null","63","53","null","null","0","13","null","null","97","null","146","null","0","null","13","null","0","13","null","null","155","100","null","null","20","23","null","null","0","null","13","null","0","null","13","null",
"1400000US08031005104","Census Tract 51.04, Denver County, Colorado","1858","null","196","null","449","null","131","null","99","64","null","null","0","13","null","null","0","null","13","null","39","null","29","null","193","90","null","null","296","105","null","null","782","162","null","null","0","null","13","null","0","null","13","null",
"1400000US08031005200","Census Tract 52, Denver County, Colorado","1419","null","169","null","1310","null","174","null","31","23","null","null","0","13","null","null","0","null","13","null","0","null","13","null","69","52","null","null","9","14","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
