census_tract,less_than_10000_standardized,10000_to_14999_standardized,15000_to_19999_standardized,20000_to_24999_standardized,25000_to_29999_standardized,30000_to_34999_standardized,35000_to_39999_standardized,40000_to_44999_standardized,45000_to_49999_standardized,50000_to_59999_standardized,60000_to_74999_standardized,75000_to_99999_standardized,100000_to_124999_standardized,125000_to_149999_standardized,150000_to_199999_standardized,200000_or_more_standardized,white_alone_standardized,black_or_african_american_alone_standardized,american_indian_and_alaska_native_alone_standardized,asian_alone_standardized,native_hawaiian_and_other_pacific_islander_alone_standardized,some_other_race_alone_standardized,owner_occupied_standardized,renter_occupied_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_less_than_9th_grade_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_9th_to_12th_grade_no_diploma_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_high_school_graduate_(includes_equivalency)_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_some_college_no_degree_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_associate's_degree_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_bachelor's_degree_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_graduate_or_professional_degree_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_high_school_graduate_or_higher_standardized,estimate_total_age_by_educational_attainment_population_25_years_and_over_bachelor's_degree_or_higher_standardized,estimate_total_total_population_selected_age_categories_5_to_14_years_standardized,estimate_total_total_population_selected_age_categories_15_to_17_years_standardized,estimate_total_total_population_selected_age_categories_under_18_years_standardized,estimate_total_total_population_selected_age_categories_18_to_24_years_standardized,estimate_total_total_population_selected_age_categories_15_to_44_years_standardized,estimate_total_total_population_selected_age_categories_16_years_and_over_standardized,estimate_total_total_population_selected_age_categories_18_years_and_over_standardized,estimate_total_total_population_selected_age_categories_21_years_and_over_standardized,estimate_total_total_population_selected_age_categories_60_years_and_over_standardized,estimate_total_total_population_selected_age_categories_62_years_and_over_standardized,estimate_total_total_population_selected_age_categories_65_years_and_over_standardized,estimate_total_total_population_selected_age_categories_75_years_and_over_standardized,estimate_total_1_detached_standardized,estimate_total_1_attached_standardized,estimate_total_2_standardized,estimate_total_3_or_4_standardized,estimate_total_5_to_9_standardized,estimate_total_10_to_19_standardized,estimate_total_20_to_49_standardized,estimate_total_50_or_more_standardized,estimate_with_a_disability_total_civilian_noninstitutionalized_population_disability_type_by_detailed_age_with_a_hearing_difficulty_standardized,estimate_with_a_disability_total_civilian_noninstitutionalized_population_disability_type_by_detailed_age_with_a_vision_difficulty_standardized,estimate_with_a_disability_total_civilian_noninstitutionalized_population_disability_type_by_detailed_age_with_a_cognitive_difficulty_standardized,estimate_with_a_disability_total_civilian_noninstitutionalized_population_disability_type_by_detailed_age_with_an_ambulatory_difficulty_standardized,estimate_with_a_disability_total_civilian_noninstitutionalized_population_disability_type_by_detailed_age_with_a_self-care_difficulty_standardized,estimate_with_a_disability_total_civilian_noninstitutionalized_population_disability_type_by_detailed_age_with_an_independent_living_difficulty_standardized
08031001402,0.48312169312169306,0.14937848006019563,0.28800000000000003,0.11,0.04700483091787439,0.31423481781376517,0.22527272727272726,0.0569792349726776,0.252454054054054,0.33976344086021504,0.6105112474437628,0.22247619047619047,0.08533333333333333,0.11010273224043715,0.10471175523349435,0.052,0.34987484968062804,0.1271168292292376,0.23937007874015748,0.23869139788488783,0.010420192803002427,0.6685165058593028,0.5781825268308213,0.4218174731691787,0.5293299453730254,0.4589439221247615,0.6434184427855314,0.23462472829561437,0.20632325363338022,0.17854811320655029,0.06963656006033551,0.33506793398714424,0.1606015305063715,0.41199745204204125,0.1325882107471339,0.3588057445200302,0.06085360686649535,0.4656393169512703,0.619689565967232,0.6411942554799697,0.729443291719726,0.18465780379304259,0.1098844644393764,0.0907159520455337,0.07453513567659044,0.8567931456548348,0.008567931456548347,0.0,0.0500268981719114,0.0,0.04080554405924464,0.06396422268257389,0.05866499263332436,0.2536443148688047,0.41619295263610134,0.181785735786097,0.15152277756146665,0.04479036512564209,0.27583509314911553
08031001403,0.23737466654401618,0.03723369463312107,0.046361880231809406,0.08692852543464263,0.4146594871699158,0.09394380994340325,0.21389685652402976,0.3184149134937139,0.18965211186717948,0.22838730448871072,0.5477227926159147,0.2163554410817772,0.08370895041854476,0.3363980872557609,0.1127442288728999,0.16130070830650356,0.7741358729145515,0.09447954124589815,0.07352941176470587,0.09330515314036483,0.04525870335093394,0.18164389896148436,0.4391872431767693,0.5608127568232306,0.083196501389757,0.13368271223485267,0.26528667767299996,0.36955587155659914,0.31041422470123814,0.516449075077457,0.30987025585061234,0.8560701647382468,0.5473280773287674,0.15336565837834104,0.058364676958761456,0.2350444900752909,0.06626804956873779,0.6559108242886477,0.7341874656563611,0.7649555099247091,0.8276165831391409,0.10257051255588691,0.09896710314624542,0.0721780947176105,0.057907957714315415,0.46998867497168745,0.035107587768969425,0.11952683973781544,0.2695573649216381,0.0,0.057813149254096155,0.05843405041314425,0.33630041384869785,0.020020533880903493,0.03419846951674467,0.20408410497632934,0.16908776633609252,0.09137577002053389,0.11292774258926473
08031001500,0.26212925547368143,0.09019955454227903,0.3793677204658902,0.22462562396006658,0.3480390974784377,0.121376652946843,0.12388443503252157,0.111737268486948,0.05688267302244008,0.578699479362353,0.6414156365158274,0.23960066555740434,0.015806988352745424,0.15702790431248465,0.038558923533241696,0.11980033277870217,0.46967963037470434,0.2326076850246636,0.1924557351809084,0.04667252891667553,0.025468908506183763,0.5143730400536828,0.45572998509128687,0.5442700149087132,0.36497624524367434,0.5436225519479472,0.5332674847849945,0.30863105765829496,0.31524625306240095,0.14375156523916854,0.18279196977386794,0.3960245742633181,0.19407438168225127,0.37315599187184967,0.05228207738158771,0.29094650205761313,0.2886692705404137,0.5901749663526245,0.686391295281785,0.7090534979423869,0.6370970205019924,0.115858118430672,0.10867459973951694,0.09321037888703021,0.04717873145135185,0.6856745479833102,0.015299026425591099,0.0,0.21400690923774057,0.03361736589144557,0.053612256231176394,0.17756628574868283,0.05434325185352467,0.08125841184387618,0.29700427210521424,0.291511332912493,0.29251515775906284,0.20296844623897115,0.32785634313876405
08031001601,0.020987801170981854,0.05416479495078405,0.04496253122398002,0.15487094088259784,0.0,0.0,0.40534403148891074,0.0,0.27151247834012193,0.22364427493218017,0.2652186572539244,0.15606042583561316,0.1482098251457119,0.25818921390644406,0.4973954876572261,0.2585345545378851,0.7318437462225045,0.19106753407622154,0.04057543341940244,0.1118178071980109,0.0,0.16471409299272827,0.6965602143109583,0.30343978568904173,0.08645360944265336,0.0,0.07492653297738043,0.4961846063540979,0.0947962439840971,0.731095094381269,0.2532956685499058,0.9394071507875305,0.6818011211947169,0.011417355202038886,0.3178040271577004,0.16529665001596053,0.044375570176233545,0.7976939203354297,0.8608281414553006,0.8347033499840395,0.8882640811679147,0.026351321921686485,0.02692119432207538,0.014036430918429195,0.01418190342240975,0.0619362597714973,0.1407095610342754,0.13568367031510242,0.0,0.32944883807668013,0.05262332527243389,0.16467974418435818,0.47617280485612384,0.0,0.023276945708811538,0.01834639225411196,0.01650858036452038,0.0,0.0
08031001602,0.07255116959064327,0.078122082859519,0.05639097744360902,0.0,0.08172832443427408,0.055375026635414444,0.10227272727272728,0.04590163934426229,0.08897581792318633,0.16991192699490662,0.5000807232805942,0.4124597207303974,0.08975563909774437,0.5305990385800567,0.5057798481711525,0.09727443609022557,0.8479714954676988,0.07858211843729669,0.030694326841659608,0.13618254865212445,0.014006821401156947,0.07412155688860796,0.6965602143109583,0.30343978568904173,0.0,0.33127830317838114,0.04080827801639984,0.25996000615289955,0.04542520523908003,0.6581265946370617,0.4703327693175409,0.7878261040486289,0.7412298563429699,0.05341883873526933,0.0,0.031391811404923704,0.17053004397666996,0.7485248665355437,0.9641868067070589,0.9686081885950764,0.9787800122337991,0.05297659689510166,0.0455939090943974,0.0,0.0,0.03674351585014409,0.0,0.0,0.0,0.029991093033718795,0.0,0.19635404016201347,0.837381484365692,0.07818207361618432,0.0,0.38174439971454643,0.0,0.0,0.0
08031001603,0.38480345352383266,0.05138382206626512,0.7918337586584033,0.04374772147283996,0.051408856271827626,0.35185920436414514,0.12736552546979088,0.15579448133251256,0.04601787350602516,0.15943516046711276,0.24412391609204917,0.29498463621686366,0.044841414509660955,0.26541240594538706,0.42241912219245825,0.08476121035362742,0.7477098292929037,0.22731914865896435,0.09628265237776289,0.07895983207548757,0.10525755707319516,0.09782977840249804,0.6965602143109583,0.30343978568904173,0.03601409310031326,0.12099710032582849,0.2623431711602816,0.44095472401888813,0.10148760447483712,0.4666554182608741,0.4479674719602224,0.8972637151224772,0.5825620757852267,0.11437175008124797,0.07262935870993942,0.20042757997408087,0.1057555288423265,0.679385359116022,0.7967877013461987,0.799572420025919,0.8573858459892512,0.07339094624359205,0.07195478496848151,0.06654051624861403,0.0688028883138681,0.059167950693374424,0.10200308166409862,0.15365051091783935,0.05186328843381878,0.13573105004128388,0.026326334925895954,0.08806455349214316,0.6794291997367015,0.29096167127071826,0.07044872911585619,0.678779294805978,0.269193608616625,0.10372064917127073,0.48891888498242086
08031001703,0.15971765050106065,0.0,0.12096774193548387,0.0,0.05686068256194483,0.09697009272561057,0.0,0.08439978847170809,0.2969049694856146,0.31737773152965665,0.19599389330242292,0.5042791310072416,0.10368663594470046,0.3960716174359749,0.2121012266524188,0.23847926267281108,0.9055703893094359,0.03540332778638417,0.026307644692045804,0.11362856428764752,0.030718767084060083,0.03713875121148847,0.6965602143109583,0.30343978568904173,0.11372026606146379,0.011914938626318464,0.01759726552873231,0.18140029631880866,0.0300500301806194,0.728751704952953,0.5856786399946705,0.9126655714533638,0.8566820506504068,0.07635928344918831,0.0,0.07603457319035088,0.1147593438736886,0.7136736879685827,0.9132563319941067,0.9239654268096491,0.9376492402486468,0.13299416641673725,0.12961859122056785,0.13131999430497476,0.14556623086691461,0.0,0.01023454157782516,0.0,0.0,0.0,0.0577552883066681,0.23864899388511396,0.8144470662181688,0.12745448054266334,0.038648788024011164,0.06795402821790363,0.045543878582218776,0.03971795787218851,0.034942484931544136
08031001704,0.3200580457916801,0.3399168063701386,0.12641083521444696,0.15124153498871332,0.0,0.177333418630793,0.16375949107326085,0.17455747573055053,0.0949789518638277,0.06736814000339815,0.21243889265880986,0.3732129420617006,0.04740406320541761,0.3119416793102172,0.1937456152786411,0.2539503386004515,0.7553259735915147,0.09860613892444131,0.04895104895104895,0.3721508616906107,0.015423828507940657,0.05594186720947284,0.6965602143109583,0.30343978568904173,0.0,0.032676348547717844,0.17862450254395246,0.3471602071798535,0.6592901840937205,0.41431899242141335,0.5409334870874976,0.9790717710447187,0.5918574392944398,0.0,0.0,0.0,0.09546999967619728,0.3258426966292135,1.0,1.0,0.9644665046150708,0.5166495624099825,0.5210018314111765,0.42993351334088203,0.34162423552837434,0.031065881092662024,0.0819496518478843,0.03313849234996856,0.0,0.021577295193670208,0.1886095301584121,0.2636092887740921,0.6044040753229357,0.061348314606741575,0.0561392853527685,1.0,0.7984306262123485,1.0,1.0
08031001705,0.0776908023483366,0.12871764742261665,0.19068493150684931,0.0,0.0,0.0,0.16004981320049813,0.0,0.06916549426138467,0.350958904109589,0.37485502983443986,0.2554990215264188,0.0936986301369863,0.16252234448686279,0.14250016544239294,0.5284931506849315,0.8463970636588631,0.05077646531251081,0.021050024764735015,0.17600058855102468,0.02457957812000944,0.08184221724602195,0.6965602143109583,0.30343978568904173,0.0,0.0,0.043412635474491146,0.20337394564198688,0.03558419243986254,0.7911996509355289,0.5321320782907515,1.0,0.8760913728344134,0.06529941706412294,0.07374771289664907,0.061020131242353455,0.10246903964483216,0.7135135135135136,0.9303854840756249,0.9389798687576466,0.9587520955145766,0.12641642034037173,0.09633686549986109,0.09771632097213492,0.011967157030448169,0.007449450159631075,0.010287335934728628,0.0,0.0,0.0,0.05543543171847765,0.0835385655909582,0.9299483029540835,0.0,0.0,0.16556379388237794,0.0,0.0,0.0
08031001706,0.28170782297329755,0.06462440345152005,0.218707015130674,0.039202200825309494,0.4299616583271867,0.0771848147508757,0.35450794047767914,0.15955081516224323,0.18809621175508381,0.08999645028175889,0.4555657758162379,0.15248575358616626,0.19944979367262725,0.33380386497395537,0.047814125949404936,0.11760660247592848,0.7631226038637509,0.17226983926491315,0.07936507936507936,0.1741382745566846,0.09002479496471485,0.07583064524714424,0.6965602143109583,0.30343978568904173,0.09727292817679557,0.08279170124481329,0.07554324786324786,0.526060606060606,0.2301111111111111,0.5014727773603808,0.4449545893719807,0.8787985801871572,0.6076511653841864,0.0,0.0,0.0,0.14375712083640507,0.7176744186046512,1.0,1.0,1.0,0.13978011358974593,0.12216985964552812,0.1004306632213609,0.0635001471886959,0.0,0.0,0.0,0.0,0.0,0.036858075728471947,0.15285153579105232,0.8893075399250336,0.0,0.39119072560933027,0.5403375180078205,0.6306999469737141,0.720968992248062,0.364181954579554
08031001707,0.37961369286670493,0.07153347346172824,0.25817555938037867,0.07487091222030981,0.0,0.2028193746646505,0.10843373493975904,0.06304562512344461,0.07694562031911428,0.45933734939759036,0.1682100883815719,0.057044504548807475,0.03700516351118761,0.20304167489630653,0.21715848902857807,0.4879518072289157,0.795942959886258,0.1054215684888803,0.03330373001776198,0.21537341052490766,0.0,0.0847301094905728,0.6965602143109583,0.30343978568904173,0.0,0.0,0.1474567901234568,0.3215488215488216,0.08522633744855967,0.5759217519548099,0.6151046698872785,1.0,0.7551657311376281,0.019042232277526393,0.018220254922382582,0.01678537511870845,0.5052233429394813,0.6217948717948718,0.987233658360419,0.9832146248812916,0.7343040847201211,0.12635504930193286,0.11318550208968711,0.0940531551602288,0.025131349399545602,0.0,0.0,0.0,0.0,0.0,0.02036904116729618,0.040321657381706816,1.0,0.0967548076923077,0.1801585239085239,0.3918068319340443,0.10789706527186169,0.11291399572649573,0.2509587187006542
